0000000501,0000499500,038925,029341,030031,041724,001637,058491
0000000502,0000500500,038762,031088,028434,050240,000341,052174
0000000503,0000501500,037873,033026,027374,057471,001458,044465
0000000504,0000502500,036848,034839,026576,062472,004940,036268
0000000505,0000503500,034844,036616,026799,064996,010381,028237
0000000506,0000504500,033426,037782,027049,064555,017312,021306
0000000507,0000505500,030941,038756,028564,061421,024990,016016
0000000508,0000506500,029859,038773,029633,055696,032721,013011
0000000509,0000507500,027606,038643,032029,048120,039695,012475
0000000510,0000508500,027559,037419,033309,039287,045271,014553
0000000511,0000509500,026073,036336,035895,030185,048868,018966
0000000512,0000510500,027441,034228,036645,021609,050162,025340
0000000513,0000511500,026898,032727,038703,014477,049005,033003
0000000514,0000512500,029575,030411,038347,009425,045527,041241
0000000515,0000513500,029744,029205,039394,007004,040055,049212
0000000516,0000514500,033161,027425,037754,007397,033140,056169
0000000517,0000515500,033503,027122,037716,010619,025447,061395
0000000518,0000516500,036842,026406,035082,016300,017744,064413
0000000519,0000517500,036726,027279,034320,023932,010772,064894
0000000520,0000518500,039221,027739,031348,032725,005227,062819
0000000521,0000519500,038170,029617,030511,041845,001645,058375
0000000522,0000520500,039393,030912,027976,050389,000378,052001
0000000523,0000521500,037284,033243,027747,057501,001555,044336
0000000524,0000522500,037288,034712,026262,062535,005047,036099
0000000525,0000523500,034419,036764,027076,064911,010534,028152
0000000526,0000524500,033693,037690,026873,064518,017446,021198
0000000527,0000525500,030697,038828,028736,061243,025144,016015
0000000528,0000526500,029953,038716,029597,055585,032826,012999
0000000529,0000527500,027581,038632,032065,047905,039792,012567
0000000530,0000528500,027455,037413,033421,039158,045304,014634
0000000531,0000529500,026308,036239,035757,030000,048877,019124
0000000532,0000530500,027108,034293,036914,021526,050107,025474
0000000533,0000531500,027411,032550,038366,014380,048924,033175
0000000534,0000532500,028996,030567,038772,009436,045399,041366
0000000535,0000533500,030515,028962,038863,007017,039920,049343
0000000536,0000534500,032350,027675,038316,007512,032985,056229
0000000537,0000535500,034475,026833,037029,010723,025314,061442
0000000538,0000536500,035845,026736,035752,016486,017618,064377
0000000539,0000537500,037820,026965,033536,024078,010694,064845
0000000540,0000538500,038098,028122,032091,032921,005177,062696
0000000541,0000539500,039313,029291,029691,041969,001654,058252
0000000542,0000540500,038203,031316,028765,050524,000421,051834
0000000543,0000541500,038432,032906,026933,057552,001649,044190
0000000544,0000542500,036075,035111,027079,062559,005166,035951
0000000545,0000543500,035559,036413,026285,064868,010678,028039
0000000546,0000544500,032484,038068,027706,064423,017595,021126
0000000547,0000545500,031835,038457,027967,061123,025281,015978
0000000548,0000546500,028771,039068,030430,055406,032949,013031
0000000549,0000547500,028713,038246,031316,047754,039871,012620
0000000550,0000548500,026333,037736,034222,038962,045353,014759
0000000551,0000549500,027404,035858,035039,029880,048865,019245
0000000552,0000550500,026092,034587,037638,021384,050064,025647
0000000553,0000551500,028411,032205,037709,014343,048825,033314
0000000554,0000552500,028143,030826,039368,009394,045283,041526
0000000555,0000553500,031341,028686,038311,007086,039769,049440
0000000556,0000554500,031710,027888,038746,007577,032843,056321
0000000557,0000555500,035059,026653,036624,010886,025165,061452
0000000558,0000556500,035443,026893,035998,016619,017508,064374
0000000559,0000557500,038126,026887,033307,024286,010602,064755
0000000560,0000558500,037933,028214,032163,033055,005145,062608
0000000561,0000559500,039345,029305,029645,042157,001649,058088
0000000562,0000560500,038255,031338,028692,050593,000484,051704
0000000563,0000561500,038223,032990,027059,057663,001730,044005
0000000564,0000562500,036318,035058,026888,062523,005304,035838
0000000565,0000563500,035152,036542,026564,064872,010809,027896
0000000566,0000564500,032907,037938,027412,064283,017758,021081
0000000567,0000565500,031261,038618,028382,061030,025410,015926
0000000568,0000566500,029379,038861,030027,055204,033077,013078
0000000569,0000567500,027984,038441,031852,047611,039944,012671
0000000570,0000568500,027139,037457,033694,038765,045401,014888
0000000571,0000569500,026520,036097,035686,029754,048852,019373
0000000572,0000570500,027096,034247,036972,021256,050015,025814
0000000573,0000571500,027377,032500,038450,014292,048727,033463
0000000574,0000572500,029315,030445,038574,009376,045160,041673
0000000575,0000573500,030180,029041,039120,007139,039622,049548
0000000576,0000574500,032988,027491,037861,007667,032695,056396
0000000577,0000575500,033819,027056,037465,011028,025024,061473
0000000578,0000576500,036743,026505,035082,016779,017392,064351
0000000579,0000577500,036868,027313,034141,024465,010520,064680
0000000580,0000578500,039175,027853,031280,033224,005107,062495
0000000581,0000579500,038134,029723,030441,042302,001658,057947
0000000582,0000580500,039379,031010,027892,050709,000538,051543
0000000583,0000581500,037107,033370,027797,057713,001828,043855
0000000584,0000582500,037303,034760,026199,062547,005427,035686
0000000585,0000583500,034162,036865,027233,064801,010961,027800
0000000586,0000584500,033756,037662,026838,064214,017900,020992
0000000587,0000585500,030417,038875,028970,060857,025559,015925
0000000588,0000586500,030100,038607,029559,055077,033182,013081
0000000589,0000587500,027306,038632,032342,047393,040035,012772
0000000590,0000588500,027726,037234,033329,038638,045425,014975
0000000591,0000589500,026034,036225,036046,029564,048853,019543
0000000592,0000590500,027519,034077,036719,021190,049947,025946
0000000593,0000591500,027115,032567,038646,014191,048641,033645
0000000594,0000592500,029526,030354,038454,009409,045021,041790
0000000595,0000593500,030168,029049,039125,007153,039486,049680
0000000596,0000594500,032942,027500,037898,007801,032535,056444
0000000597,0000595500,034063,027003,037273,011135,024894,061515
0000000598,0000596500,036418,026621,035291,016978,017269,064302
0000000599,0000597500,037351,027199,033772,024608,010450,064624
0000000600,0000598500,038585,028063,031661,033427,005064,062359
0000000601,0000599500,038816,029547,029933,042413,001680,057824
0000000602,0000600500,038570,031288,028425,050851,000586,051363
0000000603,0000601500,037942,033136,027194,057736,001936,043720
0000000604,0000602500,036335,035076,026854,062584,005546,035526
0000000605,0000603500,035113,036575,026570,064718,011116,027710
0000000606,0000604500,032686,037992,027581,064140,018042,020908
0000000607,0000605500,031463,038534,028263,060693,025703,015919
0000000608,0000606500,028969,038938,030363,054928,033291,013102
0000000609,0000607500,028438,038249,031591,047207,040115,012856
0000000610,0000608500,026557,037568,034167,038475,045457,015090
0000000611,0000609500,027241,035814,035248,029423,048838,019686
0000000612,0000610500,026332,034420,037565,021078,049889,026108
0000000613,0000611500,028365,032150,037811,014147,048539,033793
0000000614,0000612500,028346,030711,039280,009393,044895,041937
0000000615,0000613500,031405,028652,038282,007223,039335,049777
0000000616,0000614500,031808,027865,038669,007885,032391,056521
0000000617,0000615500,035213,026651,036472,011296,024751,061520
0000000618,0000616500,035382,026975,035975,017125,017163,064281
0000000619,0000617500,038338,026911,033070,024805,010369,064532
0000000620,0000618500,037697,028382,032231,033571,005039,062255
0000000621,0000619500,039586,029330,029378,042579,001689,057664
0000000622,0000620500,037871,031545,028868,050925,000655,051223
0000000623,0000621500,038475,032983,026812,057821,002029,043546
0000000624,0000622500,035846,035252,027167,062548,005686,035412
0000000625,0000623500,035419,036476,026362,064702,011252,027581
0000000626,0000624500,032415,038079,027765,063994,018202,020872
0000000627,0000625500,031567,038479,028214,060596,025827,015876
0000000628,0000626500,028916,038938,030415,054714,033413,013165
0000000629,0000627500,028362,038236,031679,047079,040176,012907
0000000630,0000628500,026726,037490,034076,038263,045499,015237
0000000631,0000629500,026987,035854,035462,029326,048809,019805
0000000632,0000630500,026725,034275,037316,020938,049837,026290
0000000633,0000631500,027920,032260,038147,014132,048427,033925
0000000634,0000632500,028965,030510,038861,009364,044774,042092
0000000635,0000633500,030751,028846,038744,007308,039181,049862
0000000636,0000634500,032637,027617,038086,007966,032250,056597
0000000637,0000635500,034346,026933,037059,011461,024611,061520
0000000638,0000636500,036386,026689,035255,017272,017060,064257
0000000639,0000637500,037284,027267,033771,024997,010293,064439
0000000640,0000638500,038822,028064,031422,033718,005016,062146
0000000641,0000639500,038396,029733,030167,042733,001705,057509
0000000642,0000640500,039055,031202,028024,051009,000723,051076
0000000643,0000641500,037219,033400,027654,057882,002127,043386
0000000644,0000642500,037038,034890,026334,062533,005819,035284
0000000645,0000643500,034166,036876,027219,064650,011396,027476
0000000646,0000644500,033579,037705,026973,063886,018349,020813
0000000647,0000645500,030370,038843,029050,060448,025961,015868
0000000648,0000646500,030034,038560,029673,054558,033517,013197
0000000649,0000647500,027255,038558,032467,046890,040248,013000
0000000650,0000648500,027786,037121,033383,038123,045518,015343
0000000651,0000649500,025992,036140,036174,029164,048794,019966
0000000652,0000650500,027707,033934,036674,020873,049764,026426
0000000653,0000651500,027054,032516,038759,014053,048333,034096
0000000654,0000652500,029828,030219,038286,009407,044634,042201
0000000655,0000653500,030039,029073,039231,007333,039045,049983
0000000656,0000654500,033328,027399,037612,008110,032095,056631
0000000657,0000655500,033817,027123,037399,011569,024489,061550
0000000658,0000656500,036848,026558,034922,017473,016947,064196
0000000659,0000657500,036968,027405,033949,025133,010236,064377
0000000660,0000658500,039015,028026,031266,033913,004984,062004
0000000661,0000659500,038313,029800,030183,042831,001737,057387
0000000662,0000660500,038971,031247,028063,051138,000780,050899
0000000663,0000661500,037372,033382,027519,057889,002241,043260
0000000664,0000662500,036699,035001,026562,062562,005939,035132
0000000665,0000663500,034544,036768,026948,064547,011551,027405
0000000666,0000664500,033030,037864,027364,063818,018482,020735
0000000667,0000665500,030952,038650,028660,060265,026101,015886
0000000668,0000666500,029323,038754,030191,054431,033608,013214
0000000669,0000667500,028020,038294,031965,046684,040323,013108
0000000670,0000668500,026946,037349,033997,037998,045530,015444
0000000671,0000669500,026919,035821,035563,029006,048777,020127
0000000672,0000670500,026754,034202,037360,020806,049689,026565
0000000673,0000671500,028123,032163,038041,013994,048234,034254
0000000674,0000672500,028770,030536,039030,009432,044500,042320
0000000675,0000673500,031218,028702,038420,007388,038905,050081
0000000676,0000674500,032175,027767,038400,008222,031952,056680
0000000677,0000675500,035062,026749,036525,011712,024363,061555
0000000678,0000676500,035626,026966,035739,017634,016848,064155
0000000679,0000677500,038219,027039,033060,025306,010173,064287
0000000680,0000678500,037775,028449,032086,034061,004967,061888
0000000681,0000679500,039508,029452,029334,042967,001761,057238
0000000682,0000680500,037777,031654,028854,051214,000852,050755
0000000683,0000681500,038456,033056,026758,057940,002342,043107
0000000684,0000682500,035616,035360,027290,062531,006073,035018
0000000685,0000683500,035481,036469,026308,064502,011687,027302
0000000686,0000684500,032110,038152,027998,063685,018628,020700
0000000687,0000685500,031728,038382,028150,060149,026218,015867
0000000688,0000686500,028597,038966,030708,054237,033713,013279
0000000689,0000687500,028631,038066,031581,046554,040373,013172
0000000690,0000688500,026428,037488,034377,037806,045556,015589
0000000691,0000689500,027363,035645,035295,028923,048738,020243
0000000692,0000690500,026448,034280,037590,020679,049631,026742
0000000693,0000691500,028385,032053,037888,014002,048118,034369
0000000694,0000692500,028677,030562,039098,009405,044383,042468
0000000695,0000693500,031272,028675,038392,007497,038753,050143
0000000696,0000694500,032298,027744,038299,008292,031825,056751
0000000697,0000695500,034879,026815,036643,011893,024231,061531
0000000698,0000696500,035968,026891,035471,017760,016764,064130
0000000699,0000697500,037780,027198,033342,025503,010107,064179
0000000700,0000698500,038330,028313,031665,034179,004962,061787
0000000701,0000699500,038820,029690,029784,043118,001783,057079
0000000702,0000700500,038527,031450,028305,051267,000930,050624
0000000703,0000701500,037557,033352,027363,058000,002439,042950
0000000704,0000702500,036531,035087,026645,062486,006208,034916
0000000705,0000703500,034429,036797,027034,064459,011819,027201
0000000706,0000704500,033152,037819,027286,063551,018770,020671
0000000707,0000705500,030588,038722,028953,060028,026331,015856
0000000708,0000706500,029729,038587,029952,054060,033809,013337
0000000709,0000707500,027458,038406,032417,046407,040423,013252
0000000710,0000708500,027615,037084,033591,037650,045571,015714
0000000711,0000709500,026193,035984,036129,028809,048705,020381
0000000712,0000710500,027657,033874,036784,020602,049560,026886
0000000713,0000711500,027239,032397,038694,013965,048015,034511
0000000714,0000712500,029873,030174,038287,009438,044254,042576
0000000715,0000713500,030165,029025,039152,007550,038621,050236
0000000716,0000714500,033438,027391,037510,008423,031687,056779
0000000717,0000715500,033832,027165,037341,012010,024120,061542
0000000718,0000716500,037000,026586,034742,017943,016669,064066
0000000719,0000717500,036831,027530,033961,025634,010063,064108
0000000720,0000718500,039200,028062,031043,034351,004944,061650
0000000721,0000719500,038016,029978,030302,043203,001824,056959
0000000722,0000720500,039192,031257,027832,051372,000994,050462
0000000723,0000721500,036946,033570,027757,057996,002552,042835
0000000724,0000722500,036965,034952,026345,062497,006324,034783
0000000725,0000723500,034048,036926,027287,064354,011963,027144
0000000726,0000724500,033353,037739,027166,063477,018891,020610
0000000727,0000725500,030454,038755,029054,059849,026455,015886
0000000728,0000726500,029711,038561,029996,053945,033883,013362
0000000729,0000727500,027570,038350,032360,046210,040483,013367
0000000730,0000728500,027399,037116,033777,037553,045567,015806
0000000731,0000729500,026535,035856,035914,028655,048683,020544
0000000732,0000730500,027258,033969,037089,020573,049476,027001
0000000733,0000731500,027788,032214,038327,013901,047922,034667
0000000734,0000732500,029295,030341,038700,009499,044119,042662
0000000735,0000733500,030898,028801,038641,007587,038497,050333
0000000736,0000734500,032678,027634,038029,008563,031551,056797
0000000737,0000735500,034726,026907,036704,012123,024017,061549
0000000738,0000736500,036061,026899,035370,018117,016581,064002
0000000739,0000737500,037858,027239,033222,025768,010022,064030
0000000740,0000738500,038103,028432,031773,034502,004935,061524
0000000741,0000739500,039144,029654,029496,043299,001863,056831
0000000742,0000740500,037979,031659,028644,051448,001065,050319
0000000743,0000741500,038133,033214,026923,058011,002656,042711
0000000744,0000742500,035701,035358,027207,062474,006446,034675
0000000745,0000743500,035249,036546,026463,064281,012094,027071
0000000746,0000744500,032107,038123,028030,063366,019016,020578
0000000747,0000745500,031625,038367,028269,059717,026561,015894
0000000748,0000746500,028545,038908,030818,053787,033965,013419
0000000749,0000747500,028673,037972,031633,046073,040523,013448
0000000750,0000748500,026356,037420,034517,037403,045575,015933
0000000751,0000749500,027539,035509,035255,028573,048640,020663
0000000752,0000750500,026362,034234,037722,020483,049409,027153
0000000753,0000751500,028665,031916,037745,013912,047812,034774
0000000754,0000752500,028555,030572,039210,009494,044007,042785
0000000755,0000753500,031618,028569,038151,007696,038360,050380
0000000756,0000754500,032102,027831,038408,008634,031439,056851
0000000757,0000755500,035255,026750,036330,012298,023902,061513
0000000758,0000756500,035664,027055,035612,018225,016515,063973
0000000759,0000757500,038163,027161,032993,025954,009970,063917
0000000760,0000758500,037905,028530,031873,034592,004944,061433
0000000761,0000759500,039200,029653,029440,043437,001890,056677
0000000762,0000760500,038003,031682,028598,051471,001148,050209
0000000763,0000761500,037933,033283,027054,058064,002748,042566
0000000764,0000762500,035961,035291,027012,062408,006575,034598
0000000765,0000763500,034810,036675,026774,064243,012209,026983
0000000766,0000764500,032602,037965,027692,063222,019144,020572
0000000767,0000765500,030981,038545,028736,059618,026653,015886
0000000768,0000766500,029255,038668,030346,053608,034046,013494
0000000769,0000767500,027865,038195,032220,045964,040552,013516
0000000770,0000768500,027247,037118,033927,037248,045582,016065
0000000771,0000769500,026607,035773,035925,028506,048594,020773
0000000772,0000770500,027393,033893,037031,020400,049343,027297
0000000773,0000771500,027637,032222,038469,013920,047706,034879
0000000774,0000772500,029684,030213,038438,009509,043895,042891
0000000775,0000773500,030513,028917,038911,007782,038234,050436
0000000776,0000774500,033289,027469,037581,008735,031326,056880
0000000777,0000775500,034090,027133,037114,012432,023804,061496
0000000778,0000776500,036870,026698,034759,018369,016446,063917
0000000779,0000777500,036963,027565,033792,026085,009937,063833
0000000780,0000778500,039090,028182,031032,034723,004944,061315
0000000781,0000779500,038007,030055,030234,043516,001934,056560
0000000782,0000780500,039125,031346,027809,051541,001217,050073
0000000783,0000781500,036804,033656,027813,058057,002851,042463
0000000784,0000782500,036977,034972,026312,062395,006684,034494
0000000785,0000783500,033805,036994,027462,064147,012335,026937
0000000786,0000784500,033475,037674,027109,063140,019250,020535
0000000787,0000785500,030155,038795,029314,059462,026753,015920
0000000788,0000786500,029957,038417,029894,053499,034105,013530
0000000789,0000787500,027256,038369,032657,045798,040593,013623
0000000790,0000788500,027760,036923,033608,037166,045569,016154
0000000791,0000789500,026228,035877,036202,028380,048563,020919
0000000792,0000790500,027705,033768,036843,020390,049260,027395
0000000793,0000791500,027483,032266,038580,013870,047620,035015
0000000794,0000792500,029788,030167,038380,009586,043771,042952
0000000795,0000793500,030571,028909,038861,007812,038129,050519
0000000796,0000794500,033176,027508,037656,008883,031206,056873
0000000797,0000795500,034349,027076,036912,012517,023726,061503
0000000798,0000796500,036532,026819,034978,018543,016372,063837
0000000799,0000797500,037415,027455,033449,026178,009917,063770
0000000800,0000798500,038526,028378,031403,034870,004941,061186
0000000801,0000799500,038647,029883,029764,043569,001984,056460
0000000802,0000800500,038348,031602,028332,051617,001282,049937
0000000803,0000801500,037623,033416,027231,058037,002954,042372
0000000804,0000802500,036018,035273,026972,062383,006788,034396
0000000805,0000803500,034784,036688,026787,064053,012453,026897
0000000806,0000804500,032383,038003,027874,063055,019349,020506
0000000807,0000805500,031261,038433,028568,059322,026844,015950
0000000808,0000806500,028789,038762,030721,053381,034161,013578
0000000809,0000807500,028444,037972,031863,045661,040623,013714
0000000810,0000808500,026568,037273,034452,037065,045558,016255
0000000811,0000809500,027447,035470,035387,028296,048522,021038
0000000812,0000810500,026534,034120,037665,020346,049187,027511
0000000813,0000811500,028685,031874,037767,013871,047524,035115
0000000814,0000812500,028666,030518,039153,009614,043666,043038
0000000815,0000813500,031712,028550,038076,007899,038016,050560
0000000816,0000814500,032124,027853,038365,008967,031109,056899
0000000817,0000815500,035388,026762,036184,012660,023637,061467
0000000818,0000816500,035570,027147,035613,018645,016322,063798
0000000819,0000817500,038319,027189,032809,026329,009885,063668
0000000820,0000818500,037683,028672,031953,034942,004959,061101
0000000821,0000819500,039383,029666,029243,043678,002018,056326
0000000822,0000820500,037662,031841,028780,051622,001362,049846
0000000823,0000821500,038163,033250,026857,058073,003037,042251
0000000824,0000822500,035531,035438,027295,062309,006902,034342
0000000825,0000823500,035108,036574,026576,064016,012550,026828
0000000826,0000824500,032130,038081,028050,062917,019457,020517
0000000827,0000825500,031360,038377,028525,059242,026913,015951
0000000828,0000826500,028788,038750,030733,053220,034224,013657
0000000829,0000827500,028320,037980,031980,045581,040634,013774
0000000830,0000828500,026818,037180,034295,036927,045557,016381
0000000831,0000829500,027112,035548,035645,028263,048468,021124
0000000832,0000830500,027012,033961,037345,020271,049127,027643
0000000833,0000831500,028155,032024,038148,013910,047423,035187
0000000834,0000832500,029339,030309,038687,009617,043574,043133
0000000835,0000833500,031002,028772,038566,008005,037904,050582
0000000836,0000834500,032957,027607,037776,009034,031024,056928
0000000837,0000835500,034514,027048,036774,012803,023554,061425
0000000838,0000836500,036531,026869,034927,018741,016280,063757
0000000839,0000837500,037300,027528,033491,026462,009861,063574
0000000840,0000838500,038745,028363,031197,035021,004977,061011
0000000841,0000839500,038247,030041,030007,043757,002058,056212
0000000842,0000840500,038799,031501,027980,051649,001434,049747
0000000843,0000841500,036951,033639,027682,058074,003125,042159
0000000844,0000842500,036713,035070,026480,062269,007001,034273
0000000845,0000843500,033873,036959,027429,063942,012650,026790
0000000846,0000844500,033317,037695,027246,062826,019545,020506
0000000847,0000845500,030162,038740,029363,059121,026987,015981
0000000848,0000846500,029937,038366,029967,053115,034267,013706
0000000849,0000847500,027214,038311,032758,045459,040655,013863
0000000850,0000848500,027881,036820,033590,036854,045539,016467
0000000851,0000849500,026141,035840,036326,028180,048430,021240
0000000852,0000850500,027946,033647,036723,020264,049053,027728
0000000853,0000851500,027346,032277,038707,013888,047344,035290
0000000854,0000852500,030109,030059,038166,009687,043470,043179
0000000855,0000853500,030369,028982,038990,008043,037818,050640
0000000856,0000854500,033535,027428,037375,009165,030929,056911
0000000857,0000855500,034063,027213,037061,012873,023497,061423
0000000858,0000856500,036898,026766,034663,018893,016226,063676
0000000859,0000857500,037038,027638,033643,026525,009857,063521
0000000860,0000858500,038889,028330,031086,035148,004981,060892
0000000861,0000859500,038186,030085,030023,043775,002113,056137
0000000862,0000860500,038713,031533,028034,051716,001491,049626
0000000863,0000861500,037107,033606,027559,058028,003220,042100
0000000864,0000862500,036399,035162,026702,062265,007084,034189
0000000865,0000863500,034256,036841,027163,063836,012751,026778
0000000866,0000864500,032788,037843,027628,062768,019618,020482
0000000867,0000865500,030769,038541,028953,058984,027059,016029
0000000868,0000866500,029215,038567,030488,053038,034298,013742
0000000869,0000867500,028026,038041,032214,045331,040674,013957
0000000870,0000868500,026999,037073,034221,036800,045514,016542
0000000871,0000869500,027121,035519,035664,028100,048393,021352
0000000872,0000870500,026940,033947,037431,020262,048980,027806
0000000873,0000871500,028445,031926,037955,013878,047268,035380
0000000874,0000872500,029013,030400,038923,009745,043376,043226
0000000875,0000873500,031536,028621,038181,008099,037734,050678
0000000876,0000874500,032382,027801,038158,009264,030849,056907
0000000877,0000875500,035252,026854,036228,012970,023438,061397
0000000878,0000876500,035720,027155,035455,018996,016189,063622
0000000879,0000877500,038210,027288,032819,026624,009847,063442
0000000880,0000878500,037717,028719,031871,035216,005001,060809
0000000881,0000879500,039309,029745,029238,043839,002153,056037
0000000882,0000880500,037587,031902,028793,051720,001560,049549
0000000883,0000881500,038149,033281,026839,058037,003294,042014
0000000884,0000882500,035366,035492,027407,062200,007176,034150
0000000885,0000883500,035187,036538,026533,063794,012828,026735
0000000886,0000884500,031896,038119,028246,062653,019699,020500
0000000887,0000885500,031555,038272,028435,058916,027108,016039
0000000888,0000886500,028509,038779,030984,052908,034340,013815
0000000889,0000887500,028634,037824,031822,045274,040673,014010
0000000890,0000888500,026511,037217,034567,036694,045504,016648
0000000891,0000889500,027526,035369,035409,028088,048340,021418
0000000892,0000890500,026682,034026,037611,020207,048927,027912
0000000893,0000891500,028629,031855,037843,013929,047181,035426
0000000894,0000892500,028983,030417,038936,009748,043304,043300
0000000895,0000893500,031492,028633,038214,008207,037643,050677
0000000896,0000894500,032567,027761,038012,009308,030790,056929
0000000897,0000895500,034983,026946,036406,013105,023375,061342
0000000898,0000896500,036103,027058,035167,019051,016170,063593
0000000899,0000897500,037725,027451,033142,026747,009831,063348
0000000900,0000898500,038285,028564,031458,035247,005032,060749
0000000901,0000899500,038624,029969,029701,043916,002187,055931
0000000902,0000900500,038328,031685,028268,051705,001630,049489
0000000903,0000901500,037288,033551,027432,058049,003360,041932
0000000904,0000902500,036266,035214,026784,062134,007261,034119
0000000905,0000903500,034180,036845,027235,063748,012898,026701
0000000906,0000904500,032936,037786,027538,062554,019769,020515
0000000907,0000905500,030442,038605,029217,058839,027152,016061
0000000908,0000906500,029655,038404,030210,052808,034370,013874
0000000909,0000907500,027460,038175,032647,045201,040674,014075
0000000910,0000908500,027717,036822,033752,036626,045484,016730
0000000911,0000909500,026337,035730,036240,028050,048296,021498
0000000912,0000910500,027896,033633,036787,020197,048866,027985
0000000913,0000911500,027469,032217,038643,013940,047110,035491
0000000914,0000912500,030151,030048,038135,009799,043227,043336
0000000915,0000913500,030397,028987,038957,008258,037574,050703
0000000916,0000914500,033641,027429,037267,009404,030724,056912
0000000917,0000915500,033984,027279,037075,013171,023335,061324
0000000918,0000916500,037046,026772,034508,019160,016140,063527
0000000919,0000917500,036849,027748,033722,026795,009838,063298
0000000920,0000918500,039069,028326,030909,035336,005045,060655
0000000921,0000919500,037898,030216,030181,043918,002239,055875
0000000922,0000920500,038934,031496,027849,051749,001679,049397
0000000923,0000921500,036741,033734,027797,057995,003439,041898
0000000924,0000922500,036678,035075,026509,062130,007323,034058
0000000925,0000923500,033840,036953,027467,063647,012977,026710
0000000926,0000924500,033141,037703,027415,062516,019816,020500
0000000927,0000925500,030333,038635,029297,058717,027204,016116
0000000928,0000926500,029643,038385,030242,052765,034381,013901
0000000929,0000927500,027593,038126,032563,045093,040683,014163
0000000930,0000928500,027485,036873,033935,036610,045452,016779
0000000931,0000929500,026706,035610,035989,027983,048264,021594
0000000932,0000930500,027448,033759,037110,020226,048800,028030
0000000933,0000931500,028054,032037,038237,013924,047054,035565
0000000934,0000932500,029502,030247,038586,009874,043149,043350
0000000935,0000933500,031165,028757,038417,008288,037518,050736
0000000936,0000934500,032815,027694,037831,009507,030663,056884
0000000937,0000935500,034898,027008,036429,013223,023305,061309
0000000938,0000936500,036072,027089,035167,019260,016115,063462
0000000939,0000937500,037873,027444,033000,026839,009846,063248
0000000940,0000938500,037983,028678,031646,035402,005064,060575
0000000941,0000939500,039000,029882,029410,043932,002284,055814
0000000942,0000940500,037772,031867,028643,051762,001731,049330
0000000943,0000941500,037893,033375,027001,057970,003504,041852
0000000944,0000942500,035482,035450,027333,062089,007387,034027
0000000945,0000943500,035012,036578,026668,063591,013036,026698
0000000946,0000944500,031955,038068,028239,062438,019867,020516
0000000947,0000945500,031488,038257,028517,058653,027235,016141
0000000948,0000946500,028513,038730,031030,052680,034399,013958
0000000949,0000947500,028689,037764,031827,045049,040674,014213
0000000950,0000948500,026455,037189,034651,036546,045433,016857
0000000951,0000949500,027696,035284,035323,027981,048218,021645
0000000952,0000950500,026558,034039,037723,020200,048753,028102
0000000953,0000951500,028894,031764,037668,013973,046986,035592
0000000954,0000952500,028780,030483,039073,009886,043096,043395
0000000955,0000953500,031818,028550,037969,008377,037454,050723
0000000956,0000954500,032281,027878,038181,009540,030627,056892
0000000957,0000955500,035340,026873,036120,013330,023265,061255
0000000958,0000956500,035739,027215,035376,019289,016113,063439
0000000959,0000957500,038093,027380,032844,026935,009842,063166
0000000960,0000958500,037856,028737,031714,035402,005100,060538
0000000961,0000959500,038997,029884,029411,043994,002313,055728
0000000962,0000960500,037857,031854,028571,051720,001794,049302
0000000963,0000961500,037673,033439,027159,057988,003550,041787
0000000964,0000962500,035782,035361,027122,062009,007455,034027
0000000965,0000963500,034584,036699,026976,063573,013078,026670
0000000966,0000964500,032468,037904,027888,062339,019917,020552
0000000967,0000965500,030866,038435,028963,058620,027253,016153
0000000968,0000966500,029229,038499,030544,052588,034417,014022
0000000969,0000967500,027892,037997,032393,045025,040658,014251
0000000970,0000968500,027350,036902,034041,036485,045414,016931
0000000971,0000969500,026750,035569,035987,027986,048172,021688
0000000972,0000970500,027594,033712,037011,020184,048709,028163
0000000973,0000971500,027830,032095,038404,014013,046928,035618
0000000974,0000972500,029913,030132,038289,009913,043046,043424
0000000975,0000973500,030675,028915,038750,008442,037403,050718
0000000976,0000974500,033461,027517,037360,009594,030592,056881
0000000977,0000975500,034159,027256,036921,013396,023241,061221
0000000978,0000976500,036918,026854,034554,019346,016106,063394
0000000979,0000977500,036917,027763,033640,026978,009853,063116
0000000980,0000978500,038996,028386,030922,035441,005123,060477
0000000981,0000979500,037867,030249,030179,043995,002354,055683
0000000982,0000980500,038925,031518,027837,051730,001837,049247
0000000983,0000981500,036626,033772,027874,057943,003606,041767
0000000984,0000982500,036749,035049,026465,061992,007499,033996
0000000985,0000983500,033660,036989,027613,063495,013129,026687
0000000986,0000984500,033306,037626,027326,062310,019943,020551
0000000987,0000985500,030100,038671,029494,058530,027281,016204
0000000988,0000986500,029909,038267,030094,052568,034413,014045
0000000989,0000987500,027314,038175,032794,044948,040656,014323
0000000990,0000988500,027842,036731,033719,036493,045379,016961
0000000991,0000989500,026384,035686,036237,027940,048144,021759
0000000992,0000990500,027873,033613,036831,020229,048654,028180
0000000993,0000991500,027688,032148,038493,014000,046889,035669
0000000994,0000992500,029963,030111,038260,009990,042990,043413
0000000995,0000993500,030758,028903,038678,008453,037374,050739
0000000996,0000994500,033277,027576,037486,009687,030552,056839
0000000997,0000995500,034459,027179,036697,013412,023235,061213
0000000998,0000996500,036510,026986,034831,019432,016094,063329
0000000999,0000997500,037417,027622,033279,026979,009876,063090
0000001000,0000998500,038384,028580,031341,035499,005140,060407
